,_id,full_name,email,ssn,ip_address,gender_raw,date_of_birth_raw,zip_code,annual_income_raw,credit_history_months,debt_to_income,savings_balance,total_spend,alcohol_spend,gambling_spend,had_adult_entertainment_raw,loan_approved,interest_rate,approved_amount,rejection_reason,processing_timestamp
452,app_257,Stephanie Allen,stephanie.allen86@aol.com,509-17-2576,10.114.115.229,Female,08/09/1985,90252,68000,38,0.33,8646,556,0,0,False,True,4.4,58000.0,,
453,app_466,Paul Anderson,paul.anderson7@outlook.com,799-49-1206,172.31.5.174,Male,1993/11/17,10055,80000,47,0.4,34196,640,0,0,False,True,4.3,57000.0,,
454,app_388,Amanda Johnson,amanda.johnson38@protonmail.com,152-84-2809,172.18.118.41,Female,1993-01-03,90296,100000,8,0.22,15898,259,0,0,False,False,,,algorithm_risk_score,
455,app_001,Stephanie Nguyen,stephanie.nguyen47@mail.com,,,,,,102000,37,0.42,0,576,0,0,False,False,,,high_dti_ratio,
456,app_494,Robert Mitchell,robert.mitchell50@protonmail.com,444-83-7991,172.18.234.214,M,1999/07/11,10073,32000,0,0.32,9358,1493,0,0,False,False,,,insufficient_credit_history,
457,app_210,Pamela Campbell,pamela.campbell91@outlook.com,719-88-4590,10.113.208.213,Female,1983-06-19,90261,66000,18,0.42,41892,241,0,0,False,True,4.8,40000.0,,
458,app_168,Larry Thompson,larry.thompson20@yahoo.com,674-78-4391,192.168.148.88,M,1997-03-31,10092,71000,29,0.28,22361,1041,0,0,False,True,6.1,65000.0,,2024-01-15T00:00:00Z
459,app_097,Emma Roberts,emma.roberts50@gmail.com,817-88-9433,10.9.148.236,Female,1976-11-09,90262,141000,33,0.26,22923,658,0,216,False,False,,,insufficient_credit_history,
460,app_432,Amy Nelson,amy.nelson43@icloud.com,109-72-8677,10.141.150.134,Female,2001-10-04,90273,75000,8,0.18,24681,453,0,0,False,False,,,algorithm_risk_score,
461,app_023,Patrick Flores,patrick.flores43@mail.com,495-77-3208,172.24.122.194,M,1998-07-21,10019,44000,55,0.08,27397,1588,0,0,False,False,,,algorithm_risk_score,
462,app_165,Brandon Moore,,,,Male,,10077,66000,6,0.16,36936,943,0,0,False,True,5.6,53000.0,,2024-01-15T00:00:00Z
463,app_020,Margaret Lee,margaret.lee42@outlook.com,611-64-3809,172.19.238.9,F,1977/12/24,30014,133000,55,0.38,60268,98,0,0,False,True,5.2,23000.0,,
464,app_186,Kenneth Carter,kenneth.carter22@yahoo.com,555-26-1610,172.24.47.150,Male,1986-09-08,10086,115000,41,0.42,39117,1743,0,0,False,True,6.0,72000.0,,2024-01-15T00:00:00Z
465,app_310,Jessica Campbell,jessica.campbell45@protonmail.com,559-35-6495,172.30.195.170,Female,1990-03-06,90284,63000,27,0.37,18949,1181,730,0,False,True,5.9,50000.0,,
466,app_342,Samuel Garcia,samuel.garcia33@aol.com,178-98-4514,172.19.233.85,Male,1983-06-28,10070,45000,17,0.06,622,206,0,0,False,True,3.3,74000.0,,
467,app_086,Ryan Rodriguez,ryan.rodriguez52@yahoo.com,193-76-6702,172.24.172.32,Male,06/05/1993,10030,115000,15,0.17,50342,933,0,0,False,True,2.9,80000.0,,
468,app_286,Brian Johnson,brian.johnson29@gmail.com,302-29-8853,192.168.53.101,Male,1993-09-19,10048,85000,0,0.22,17452,815,0,0,False,True,5.4,46000.0,,
469,app_132,Justin Rodriguez,justin.rodriguez96@mail.com,387-16-2383,192.168.209.11,Male,11/26/1975,10040,82000,42,0.39,25146,666,0,0,False,True,5.6,32000.0,,
470,app_296,Mark Young,mark.young46@outlook.com,601-33-7524,10.10.178.72,Male,1987-07-11,10072,103000,57,0.45,44538,157,0,0,False,True,3.6,76000.0,,
471,app_249,Joshua Garcia,joshua.garcia70@icloud.com,121-85-2187,10.40.52.159,Male,1958-11-20,30043,121000,82,0.08,44322,873,0,0,False,True,4.7,73000.0,,
472,app_063,Nicole Adams,nicole.adams28@gmail.com,252-62-4568,172.31.2.111,Female,1997-04-03,90243,55000,45,0.1,14715,1237,0,0,False,True,4.0,57000.0,,
473,app_314,Elizabeth Sanchez,elizabeth.sanchez94@outlook.com,850-13-2311,192.168.165.218,Female,1996-01-03,90266,73000,31,0.3,19081,1175,0,0,False,False,,,algorithm_risk_score,
474,app_062,Catherine Carter,catherine.carter77@icloud.com,614-69-8974,10.97.126.194,Female,1979-03-13,90275,64000,109,0.39,34015,1360,0,0,False,True,3.1,16000.0,,
475,app_137,Amy Garcia,amy.garcia70@outlook.com,929-73-4834,192.168.157.6,Female,1990-04-18,90205,81000,53,0.19,13306,717,0,0,False,False,,,algorithm_risk_score,
476,app_336,Brenda Carter,brenda.carter35@mail.com,103-64-7163,172.26.222.199,Female,02/26/1988,90293,116000,39,0.09,27855,1243,0,0,False,False,,,algorithm_risk_score,
477,app_322,Amy Smith,amy.smith50@hotmail.com,208-85-9940,10.236.92.130,F,24/02/1992,90246,84000,0,0.42,12426,897,0,0,False,False,,,high_dti_ratio,
478,app_473,Karen Harris,karen.harris60@protonmail.com,795-85-4042,172.28.33.181,Female,1991-08-26,90244,54000,0,0.21,13722,169,0,0,False,True,4.2,43000.0,,
479,app_122,Richard Thomas,richard.thomas4@hotmail.com,186-34-2952,192.168.201.220,Male,1964-12-12,10057,98000,61,0.26,14834,2355,0,0,False,True,5.5,69000.0,,
480,app_222,Brenda Perez,brenda.perez96@aol.com,636-56-7305,192.168.133.49,F,1965-11-07,90299,102000,104,0.28,17483,613,0,0,False,False,,,algorithm_risk_score,
481,app_481,Nicole Nguyen,nicole.nguyen89@outlook.com,891-16-6831,172.18.35.225,Female,27/07/1985,90229,142000,38,0.17,62154,725,0,0,False,True,3.3,56000.0,,
482,app_218,Mark Scott,mark.scott72@aol.com,653-15-8386,10.216.243.5,Male,1982-04-09,10083,80000,80,0.43,22276,240,0,0,False,True,2.7,29000.0,,
483,app_476,Gregory Allen,gregory.allen43@yahoo.com,990-83-8035,192.168.239.250,Male,1975-09-01,10082,53000,118,0.44,8148,1133,0,0,False,True,3.9,77000.0,,
484,app_191,Pamela Hill,pamela.hill70@outlook.com,757-87-6454,172.28.37.204,Female,1959-09-06,90281,98000,78,0.16,20428,1228,0,0,False,False,,,algorithm_risk_score,2024-01-15T00:00:00Z
485,app_177,Thomas Smith,thomas.smith57@outlook.com,298-38-4813,172.20.125.153,Male,25/01/1990,10004,54000,35,0.05,25705,392,0,0,False,True,5.9,67000.0,,2024-01-15T00:00:00Z
486,app_453,Kenneth Torres,kenneth.torres3@protonmail.com,330-78-9036,192.168.178.124,Male,2000/04/13,10030,28000,0,0.22,12529,517,0,0,False,False,,,insufficient_credit_history,
487,app_269,William Hall,william.hall20@aol.com,106-34-1270,10.132.131.45,Male,08/12/1984,10009,152000,44,0.32,88078,1711,0,0,False,False,,,algorithm_risk_score,
488,app_273,Justin Jackson,justin.jackson12@outlook.com,855-33-5461,192.168.235.7,Male,1995-02-22,10033,82000,88,0.26,24454,767,0,0,False,True,4.4,44000.0,,
489,app_472,Dennis Lewis,dennis.lewis59@gmail.com,852-99-9160,172.27.4.156,Male,1977-04-09,10080,81000,53,0.44,16798,930,0,0,False,False,,,algorithm_risk_score,
490,app_224,Mark Jackson,mark.jackson41@yahoo.com,263-68-2220,10.248.103.20,Male,1968-06-04,10052,93000,81,0.12,53299,131,0,0,False,False,,,algorithm_risk_score,
491,app_012,Janet Lopez,janet.lopez72@aol.com,646-74-3314,172.19.203.79,Female,1972-09-26,90220,96000,71,0.22,38284,975,0,0,False,False,,,algorithm_risk_score,
492,app_437,Ashley Lopez,ashley.lopez68@icloud.com,637-73-3119,192.168.220.15,Female,01/02/1992,10033,107000,59,0.33,33144,825,0,0,False,True,5.6,69000.0,,
493,app_305,Mark Hernandez,mark.hernandez8@hotmail.com,460-68-4910,192.168.94.129,M,1984-04-09,10084,100000,30,0.07,44145,1248,0,0,False,True,5.6,49000.0,,
494,app_266,Betty Jones,betty.jones46@protonmail.com,155-87-5931,192.168.5.251,Female,04/03/1995,90202,46000,16,0.13,20079,585,0,0,False,False,,,insufficient_credit_history,
495,app_324,Donna Smith,donna.smith10@aol.com,610-14-8613,192.168.170.94,Female,30/05/1982,90250,96000,89,0.16,25814,453,0,0,False,False,,,algorithm_risk_score,
496,app_049,Donna Gonzalez,donna.gonzalez12@yahoo.com,845-50-3562,192.168.14.85,F,2000/05/22,90278,59000,92,0.36,31881,1423,0,0,False,False,,,algorithm_risk_score,
497,app_468,Patrick Martinez,patrick.martinez26@aol.com,996-86-6099,172.31.95.30,Male,1999-05-23,10046,22000,35,0.35,8982,701,0,0,False,False,,,insufficient_credit_history,
498,app_192,Dennis Lopez,dennis.lopez78@yahoo.com,936-44-8002,172.29.183.18,Male,11/15/1985,10088,78000,40,0.22,34292,650,0,0,False,True,6.0,18000.0,,2024-01-15T00:00:00Z
499,app_234,Samuel Hill,samuel.hill67@protonmail.com,937-72-8731,10.143.146.157,Male,1976/01/29,10090,96000,60,0.3,38703,526,0,0,False,False,,,algorithm_risk_score,
500,app_306,Anna White,anna.white6@gmail.com,757-27-8131,10.26.176.56,Female,1978-07-26,90227,106000,80,0.29,63560,490,0,0,False,True,3.1,57000.0,,
501,app_163,Edward White,edward.white48@gmail.com,324-94-2806,172.26.137.15,Male,03/06/1981,10019,104000,58,0.3,38425,404,0,0,False,True,2.9,47000.0,,2024-01-15T00:00:00Z
